,Date,NO2_nearest_1,PM10_nearest_1,NO2_nearest_2,O3_own,NO2_own,hour,day,month,day_of_week,code,lon,lat
3393,2023-05-22 08:00:00,48.0,17.9,53.0,26.0,42.0,8,22,5,0,ES1679A,2.187417,41.386414
3394,2023-05-22 09:00:00,37.0,17.9,46.0,42.0,34.0,9,22,5,0,ES1679A,2.187417,41.386414
3395,2023-05-22 10:00:00,29.0,17.9,37.0,57.0,24.0,10,22,5,0,ES1679A,2.187417,41.386414
3396,2023-05-22 11:00:00,10.0,17.9,29.0,81.0,13.0,11,22,5,0,ES1679A,2.187417,41.386414
3397,2023-05-22 12:00:00,10.0,17.9,23.0,93.0,7.0,12,22,5,0,ES1679A,2.187417,41.386414
3398,2023-05-22 13:00:00,10.0,17.9,23.0,92.0,7.0,13,22,5,0,ES1679A,2.187417,41.386414
3399,2023-05-22 14:00:00,7.0,17.9,23.0,93.0,7.0,14,22,5,0,ES1679A,2.187417,41.386414
3400,2023-05-22 15:00:00,6.0,17.9,25.0,96.0,6.0,15,22,5,0,ES1679A,2.187417,41.386414
3401,2023-05-22 16:00:00,5.0,17.9,26.0,98.0,4.0,16,22,5,0,ES1679A,2.187417,41.386414
3402,2023-05-22 17:00:00,6.0,17.9,27.0,95.0,6.0,17,22,5,0,ES1679A,2.187417,41.386414
3403,2023-05-22 18:00:00,16.0,17.9,43.0,92.0,11.0,18,22,5,0,ES1679A,2.187417,41.386414
3404,2023-05-22 19:00:00,13.0,17.9,37.0,94.0,10.0,19,22,5,0,ES1679A,2.187417,41.386414
3405,2023-05-22 20:00:00,18.0,17.9,35.0,97.0,9.0,20,22,5,0,ES1679A,2.187417,41.386414
3406,2023-05-22 21:00:00,17.0,17.9,43.0,77.0,10.0,21,22,5,0,ES1679A,2.187417,41.386414
3407,2023-05-22 22:00:00,39.0,17.9,34.0,45.0,21.0,22,22,5,0,ES1679A,2.187417,41.386414
3408,2023-05-22 23:00:00,27.0,20.9,45.0,30.0,33.0,23,22,5,0,ES1679A,2.187417,41.386414
3409,2023-05-23 00:00:00,28.0,20.9,54.0,25.0,32.0,0,23,5,1,ES1679A,2.187417,41.386414
3410,2023-05-23 01:00:00,29.0,20.9,47.0,10.0,46.0,1,23,5,1,ES1679A,2.187417,41.386414
3411,2023-05-23 02:00:00,21.0,20.9,50.0,19.0,33.0,2,23,5,1,ES1679A,2.187417,41.386414
3412,2023-05-23 03:00:00,25.0,20.9,42.0,31.0,26.0,3,23,5,1,ES1679A,2.187417,41.386414
3413,2023-05-23 04:00:00,36.0,20.9,33.0,31.0,28.0,4,23,5,1,ES1679A,2.187417,41.386414
3414,2023-05-23 05:00:00,32.0,20.9,65.0,21.0,32.0,5,23,5,1,ES1679A,2.187417,41.386414
3415,2023-05-23 06:00:00,47.0,20.9,71.0,13.0,57.0,6,23,5,1,ES1679A,2.187417,41.386414
3416,2023-05-23 07:00:00,53.0,20.9,63.0,22.0,55.0,7,23,5,1,ES1679A,2.187417,41.386414
3417,2023-05-23 08:00:00,56.0,20.9,70.0,29.0,52.0,8,23,5,1,ES1679A,2.187417,41.386414
3418,2023-05-23 09:00:00,42.0,20.9,76.0,45.0,41.0,9,23,5,1,ES1679A,2.187417,41.386414
3419,2023-05-23 10:00:00,18.0,20.9,41.0,84.0,20.0,10,23,5,1,ES1679A,2.187417,41.386414
3420,2023-05-23 11:00:00,8.0,20.9,27.0,98.0,10.0,11,23,5,1,ES1679A,2.187417,41.386414
3421,2023-05-23 12:00:00,6.0,20.9,21.0,99.0,8.0,12,23,5,1,ES1679A,2.187417,41.386414
3422,2023-05-23 13:00:00,6.0,20.9,20.0,104.0,9.0,13,23,5,1,ES1679A,2.187417,41.386414
3423,2023-05-23 14:00:00,8.0,20.9,27.0,100.0,12.0,14,23,5,1,ES1679A,2.187417,41.386414
3424,2023-05-23 15:00:00,16.0,20.9,24.0,102.0,9.0,15,23,5,1,ES1679A,2.187417,41.386414
3425,2023-05-23 16:00:00,7.0,20.9,32.0,112.0,7.0,16,23,5,1,ES1679A,2.187417,41.386414
3426,2023-05-23 17:00:00,7.0,20.9,43.0,115.0,5.0,17,23,5,1,ES1679A,2.187417,41.386414
3427,2023-05-23 18:00:00,15.0,20.9,60.0,98.0,14.0,18,23,5,1,ES1679A,2.187417,41.386414
3428,2023-05-23 19:00:00,20.0,20.9,53.0,84.0,18.0,19,23,5,1,ES1679A,2.187417,41.386414
3429,2023-05-23 20:00:00,19.0,20.9,43.0,68.0,21.0,20,23,5,1,ES1679A,2.187417,41.386414
3430,2023-05-23 21:00:00,21.0,20.9,39.0,87.0,18.0,21,23,5,1,ES1679A,2.187417,41.386414
3431,2023-05-23 22:00:00,32.0,20.9,43.0,73.0,22.0,22,23,5,1,ES1679A,2.187417,41.386414
3432,2023-05-23 23:00:00,29.0,22.5,59.0,44.0,30.0,23,23,5,1,ES1679A,2.187417,41.386414
3433,2023-05-24 00:00:00,28.0,22.5,64.0,40.0,38.0,0,24,5,2,ES1679A,2.187417,41.386414
3434,2023-05-24 01:00:00,30.0,22.5,77.0,18.0,42.0,1,24,5,2,ES1679A,2.187417,41.386414
3435,2023-05-24 02:00:00,29.0,22.5,74.0,6.0,37.0,2,24,5,2,ES1679A,2.187417,41.386414
3436,2023-05-24 03:00:00,28.0,22.5,71.0,7.0,32.0,3,24,5,2,ES1679A,2.187417,41.386414
3437,2023-05-24 04:00:00,46.0,22.5,68.0,6.0,29.0,4,24,5,2,ES1679A,2.187417,41.386414
3438,2023-05-24 05:00:00,50.0,22.5,78.0,5.0,46.0,5,24,5,2,ES1679A,2.187417,41.386414
3439,2023-05-24 06:00:00,43.0,22.5,88.0,6.0,81.0,6,24,5,2,ES1679A,2.187417,41.386414
3440,2023-05-24 07:00:00,37.0,22.5,30.0,23.0,60.0,7,24,5,2,ES1679A,2.187417,41.386414
3441,2023-05-24 08:00:00,35.0,22.5,65.0,38.0,53.0,8,24,5,2,ES1679A,2.187417,41.386414
3442,2023-05-24 09:00:00,25.0,22.5,59.0,87.0,23.0,9,24,5,2,ES1679A,2.187417,41.386414
3443,2023-05-24 10:00:00,14.0,22.5,47.0,100.0,14.0,10,24,5,2,ES1679A,2.187417,41.386414
3444,2023-05-24 11:00:00,20.0,22.5,36.0,110.0,15.0,11,24,5,2,ES1679A,2.187417,41.386414
3445,2023-05-24 12:00:00,14.0,22.5,34.0,110.0,13.0,12,24,5,2,ES1679A,2.187417,41.386414
3446,2023-05-24 13:00:00,6.0,22.5,26.0,110.0,7.0,13,24,5,2,ES1679A,2.187417,41.386414
3447,2023-05-24 14:00:00,7.0,22.5,37.0,105.0,6.0,14,24,5,2,ES1679A,2.187417,41.386414
3448,2023-05-24 15:00:00,10.0,22.5,39.0,92.0,15.0,15,24,5,2,ES1679A,2.187417,41.386414
3449,2023-05-24 16:00:00,12.0,22.5,59.0,90.0,13.0,16,24,5,2,ES1679A,2.187417,41.386414
3450,2023-05-24 17:00:00,10.0,22.5,69.0,84.0,19.0,17,24,5,2,ES1679A,2.187417,41.386414
3451,2023-05-24 18:00:00,29.0,22.5,103.0,63.0,39.0,18,24,5,2,ES1679A,2.187417,41.386414
3452,2023-05-24 19:00:00,23.0,22.5,62.0,73.0,25.0,19,24,5,2,ES1679A,2.187417,41.386414
3453,2023-05-24 20:00:00,19.0,22.5,24.0,45.0,50.0,20,24,5,2,ES1679A,2.187417,41.386414
3454,2023-05-24 21:00:00,18.0,22.5,19.0,20.0,65.0,21,24,5,2,ES1679A,2.187417,41.386414
3455,2023-05-24 22:00:00,21.0,22.5,22.0,19.0,59.0,22,24,5,2,ES1679A,2.187417,41.386414
3456,2023-05-24 23:00:00,25.0,12.0,35.0,24.0,40.0,23,24,5,2,ES1679A,2.187417,41.386414
3457,2023-05-25 00:00:00,18.0,12.0,37.0,34.0,33.0,0,25,5,3,ES1679A,2.187417,41.386414
3458,2023-05-25 01:00:00,16.0,12.0,10.0,32.0,30.0,1,25,5,3,ES1679A,2.187417,41.386414
3459,2023-05-25 02:00:00,14.0,12.0,17.0,51.0,20.0,2,25,5,3,ES1679A,2.187417,41.386414
3460,2023-05-25 03:00:00,14.0,12.0,10.0,75.0,11.0,3,25,5,3,ES1679A,2.187417,41.386414
3461,2023-05-25 04:00:00,27.0,12.0,22.0,60.0,16.0,4,25,5,3,ES1679A,2.187417,41.386414
3462,2023-05-25 05:00:00,13.0,12.0,47.0,81.0,13.0,5,25,5,3,ES1679A,2.187417,41.386414
3463,2023-05-25 06:00:00,30.0,12.0,63.0,61.0,28.0,6,25,5,3,ES1679A,2.187417,41.386414
3464,2023-05-25 07:00:00,19.0,12.0,57.0,62.0,17.0,7,25,5,3,ES1679A,2.187417,41.386414
3465,2023-05-25 08:00:00,36.0,12.0,50.0,46.0,23.0,8,25,5,3,ES1679A,2.187417,41.386414
3466,2023-05-25 09:00:00,34.0,12.0,61.0,43.0,35.0,9,25,5,3,ES1679A,2.187417,41.386414
3467,2023-05-25 10:00:00,38.0,12.0,94.0,49.0,35.0,10,25,5,3,ES1679A,2.187417,41.386414
3468,2023-05-25 11:00:00,24.0,12.0,82.0,57.0,27.0,11,25,5,3,ES1679A,2.187417,41.386414
3469,2023-05-25 12:00:00,16.0,12.0,67.0,80.0,13.0,12,25,5,3,ES1679A,2.187417,41.386414
3470,2023-05-25 13:00:00,14.0,12.0,34.0,87.0,12.0,13,25,5,3,ES1679A,2.187417,41.386414
3471,2023-05-25 14:00:00,12.0,12.0,38.0,92.0,12.0,14,25,5,3,ES1679A,2.187417,41.386414
3472,2023-05-25 15:00:00,16.0,12.0,53.0,86.0,11.0,15,25,5,3,ES1679A,2.187417,41.386414
3473,2023-05-25 16:00:00,16.0,12.0,46.0,80.0,12.0,16,25,5,3,ES1679A,2.187417,41.386414
3474,2023-05-25 17:00:00,21.0,12.0,45.0,56.0,18.0,17,25,5,3,ES1679A,2.187417,41.386414
3475,2023-05-25 18:00:00,30.0,12.0,53.0,50.0,25.0,18,25,5,3,ES1679A,2.187417,41.386414
3476,2023-05-25 19:00:00,27.0,12.0,63.0,35.0,27.0,19,25,5,3,ES1679A,2.187417,41.386414
3477,2023-05-25 20:00:00,39.0,12.0,62.0,25.0,32.0,20,25,5,3,ES1679A,2.187417,41.386414
3478,2023-05-25 21:00:00,23.0,12.0,49.0,32.0,24.0,21,25,5,3,ES1679A,2.187417,41.386414
3479,2023-05-25 22:00:00,29.0,12.0,46.0,23.0,27.0,22,25,5,3,ES1679A,2.187417,41.386414
3480,2023-05-25 23:00:00,25.0,18.3,31.0,20.0,27.0,23,25,5,3,ES1679A,2.187417,41.386414
3481,2023-05-26 00:00:00,17.0,18.3,34.0,16.0,22.0,0,26,5,4,ES1679A,2.187417,41.386414
3482,2023-05-26 01:00:00,15.0,18.3,28.0,15.0,17.0,1,26,5,4,ES1679A,2.187417,41.386414
3483,2023-05-26 02:00:00,11.0,18.3,32.0,20.0,15.0,2,26,5,4,ES1679A,2.187417,41.386414
3484,2023-05-26 03:00:00,15.0,18.3,31.0,15.0,15.0,3,26,5,4,ES1679A,2.187417,41.386414
3485,2023-05-26 04:00:00,28.0,18.3,52.0,8.0,20.0,4,26,5,4,ES1679A,2.187417,41.386414
3486,2023-05-26 05:00:00,31.0,18.3,60.0,5.0,34.0,5,26,5,4,ES1679A,2.187417,41.386414
3487,2023-05-26 06:00:00,34.0,18.3,50.0,21.0,42.0,6,26,5,4,ES1679A,2.187417,41.386414
3488,2023-05-26 07:00:00,31.0,18.3,55.0,44.0,32.0,7,26,5,4,ES1679A,2.187417,41.386414
3489,2023-05-26 08:00:00,13.0,18.3,36.0,79.0,15.0,8,26,5,4,ES1679A,2.187417,41.386414
3490,2023-05-26 09:00:00,7.0,18.3,25.0,83.0,10.0,9,26,5,4,ES1679A,2.187417,41.386414
3491,2023-05-26 10:00:00,7.0,18.3,32.0,89.0,6.0,10,26,5,4,ES1679A,2.187417,41.386414
3492,2023-05-26 11:00:00,6.0,18.3,25.0,87.0,8.0,11,26,5,4,ES1679A,2.187417,41.386414
3493,2023-05-26 12:00:00,5.0,18.3,23.0,94.0,7.0,12,26,5,4,ES1679A,2.187417,41.386414
3494,2023-05-26 13:00:00,5.0,18.3,26.0,91.0,9.0,13,26,5,4,ES1679A,2.187417,41.386414
3495,2023-05-26 14:00:00,7.0,18.3,36.0,97.0,5.0,14,26,5,4,ES1679A,2.187417,41.386414
3496,2023-05-26 15:00:00,6.0,18.3,62.0,99.0,5.0,15,26,5,4,ES1679A,2.187417,41.386414
3497,2023-05-26 16:00:00,8.0,18.3,74.0,101.0,5.0,16,26,5,4,ES1679A,2.187417,41.386414
3498,2023-05-26 17:00:00,9.0,18.3,100.0,84.0,14.0,17,26,5,4,ES1679A,2.187417,41.386414
3499,2023-05-26 18:00:00,12.0,18.3,86.0,58.0,31.0,18,26,5,4,ES1679A,2.187417,41.386414
3500,2023-05-26 19:00:00,51.0,18.3,56.0,15.0,74.0,19,26,5,4,ES1679A,2.187417,41.386414
3501,2023-05-26 20:00:00,63.0,18.3,31.0,48.0,32.0,20,26,5,4,ES1679A,2.187417,41.386414
3502,2023-05-26 21:00:00,74.0,18.3,36.0,21.0,44.0,21,26,5,4,ES1679A,2.187417,41.386414
3503,2023-05-26 22:00:00,61.0,18.3,46.0,30.0,41.0,22,26,5,4,ES1679A,2.187417,41.386414
3504,2023-05-26 23:00:00,46.0,24.9,44.0,13.0,44.0,23,26,5,4,ES1679A,2.187417,41.386414
3505,2023-05-27 00:00:00,51.0,24.9,49.0,5.0,36.0,0,27,5,5,ES1679A,2.187417,41.386414
3506,2023-05-27 01:00:00,46.0,24.9,53.0,2.0,32.0,1,27,5,5,ES1679A,2.187417,41.386414
3507,2023-05-27 02:00:00,36.0,24.9,53.0,1.0,33.0,2,27,5,5,ES1679A,2.187417,41.386414
3508,2023-05-27 03:00:00,29.0,24.9,57.0,1.0,29.0,3,27,5,5,ES1679A,2.187417,41.386414
3509,2023-05-27 04:00:00,31.0,24.9,59.0,1.0,27.0,4,27,5,5,ES1679A,2.187417,41.386414
3510,2023-05-27 05:00:00,30.0,24.9,63.0,2.0,29.0,5,27,5,5,ES1679A,2.187417,41.386414
3511,2023-05-27 06:00:00,24.0,24.9,71.0,6.0,37.0,6,27,5,5,ES1679A,2.187417,41.386414
3512,2023-05-27 07:00:00,40.0,24.9,61.0,8.0,73.0,7,27,5,5,ES1679A,2.187417,41.386414
3513,2023-05-27 08:00:00,51.0,24.9,84.0,23.0,68.0,8,27,5,5,ES1679A,2.187417,41.386414
3514,2023-05-27 09:00:00,43.0,24.9,92.0,39.0,46.0,9,27,5,5,ES1679A,2.187417,41.386414
3515,2023-05-27 10:00:00,20.0,24.9,94.0,61.0,28.0,10,27,5,5,ES1679A,2.187417,41.386414
3516,2023-05-27 11:00:00,22.0,24.9,41.0,31.0,60.0,11,27,5,5,ES1679A,2.187417,41.386414
3517,2023-05-27 12:00:00,23.0,24.9,34.0,20.0,86.0,12,27,5,5,ES1679A,2.187417,41.386414
3518,2023-05-27 13:00:00,40.0,24.9,26.0,51.0,74.0,13,27,5,5,ES1679A,2.187417,41.386414
3519,2023-05-27 14:00:00,46.0,24.9,27.0,39.0,96.0,14,27,5,5,ES1679A,2.187417,41.386414
3520,2023-05-27 15:00:00,46.0,24.9,29.0,30.0,85.0,15,27,5,5,ES1679A,2.187417,41.386414
3521,2023-05-27 16:00:00,60.0,24.9,29.0,73.0,31.0,16,27,5,5,ES1679A,2.187417,41.386414
3522,2023-05-27 17:00:00,48.0,24.9,41.0,45.0,57.0,17,27,5,5,ES1679A,2.187417,41.386414
3523,2023-05-27 18:00:00,64.0,24.9,47.0,59.0,40.0,18,27,5,5,ES1679A,2.187417,41.386414
3524,2023-05-27 19:00:00,63.0,24.9,50.0,27.0,63.0,19,27,5,5,ES1679A,2.187417,41.386414
3525,2023-05-27 20:00:00,30.0,24.9,48.0,7.0,73.0,20,27,5,5,ES1679A,2.187417,41.386414
3526,2023-05-27 21:00:00,38.0,24.9,64.0,1.0,77.0,21,27,5,5,ES1679A,2.187417,41.386414
3527,2023-05-27 22:00:00,43.0,24.9,57.0,2.0,71.0,22,27,5,5,ES1679A,2.187417,41.386414
3528,2023-05-27 23:00:00,47.0,28.4,48.0,7.0,59.0,23,27,5,5,ES1679A,2.187417,41.386414
3529,2023-05-28 00:00:00,51.0,28.4,45.0,7.0,57.0,0,28,5,6,ES1679A,2.187417,41.386414
3530,2023-05-28 01:00:00,51.0,28.4,34.0,24.0,38.0,1,28,5,6,ES1679A,2.187417,41.386414
3531,2023-05-28 02:00:00,36.0,28.4,28.0,33.0,30.0,2,28,5,6,ES1679A,2.187417,41.386414
3532,2023-05-28 03:00:00,27.0,28.4,41.0,13.0,35.0,3,28,5,6,ES1679A,2.187417,41.386414
3533,2023-05-28 04:00:00,26.0,28.4,17.0,7.0,35.0,4,28,5,6,ES1679A,2.187417,41.386414
3534,2023-05-28 05:00:00,22.0,28.4,29.0,9.0,33.0,5,28,5,6,ES1679A,2.187417,41.386414
3535,2023-05-28 06:00:00,25.0,28.4,37.0,27.0,36.0,6,28,5,6,ES1679A,2.187417,41.386414
3536,2023-05-28 07:00:00,27.0,28.4,47.0,40.0,31.0,7,28,5,6,ES1679A,2.187417,41.386414
3537,2023-05-28 08:00:00,34.0,28.4,76.0,43.0,44.0,8,28,5,6,ES1679A,2.187417,41.386414
3538,2023-05-28 09:00:00,20.0,28.4,51.0,56.0,34.0,9,28,5,6,ES1679A,2.187417,41.386414
3539,2023-05-28 10:00:00,23.0,28.4,26.0,75.0,48.0,10,28,5,6,ES1679A,2.187417,41.386414
3540,2023-05-28 11:00:00,16.0,28.4,24.0,69.0,34.0,11,28,5,6,ES1679A,2.187417,41.386414
3541,2023-05-28 12:00:00,28.0,28.4,19.0,62.0,36.0,12,28,5,6,ES1679A,2.187417,41.386414
3542,2023-05-28 13:00:00,34.0,28.4,18.0,61.0,41.0,13,28,5,6,ES1679A,2.187417,41.386414
3543,2023-05-28 14:00:00,19.0,28.4,20.0,92.0,19.0,14,28,5,6,ES1679A,2.187417,41.386414
3544,2023-05-28 15:00:00,14.0,28.4,23.0,103.0,11.0,15,28,5,6,ES1679A,2.187417,41.386414
3545,2023-05-28 16:00:00,14.0,28.4,27.0,103.0,11.0,16,28,5,6,ES1679A,2.187417,41.386414
3546,2023-05-28 17:00:00,18.0,28.4,28.0,91.0,19.0,17,28,5,6,ES1679A,2.187417,41.386414
3547,2023-05-28 18:00:00,25.0,28.4,26.0,73.0,33.0,18,28,5,6,ES1679A,2.187417,41.386414
3548,2023-05-28 19:00:00,22.0,28.4,22.0,84.0,19.0,19,28,5,6,ES1679A,2.187417,41.386414
3549,2023-05-28 20:00:00,22.0,28.4,30.0,81.0,21.0,20,28,5,6,ES1679A,2.187417,41.386414
3550,2023-05-28 21:00:00,23.0,28.4,33.0,65.0,29.0,21,28,5,6,ES1679A,2.187417,41.386414
3551,2023-05-28 22:00:00,23.0,28.4,25.0,66.0,22.0,22,28,5,6,ES1679A,2.187417,41.386414
3552,2023-05-28 23:00:00,17.0,26.1,19.0,71.0,17.0,23,28,5,6,ES1679A,2.187417,41.386414
3553,2023-05-29 00:00:00,15.0,26.1,18.0,72.0,14.0,0,29,5,0,ES1679A,2.187417,41.386414
3554,2023-05-29 01:00:00,17.0,26.1,16.0,66.0,17.0,1,29,5,0,ES1679A,2.187417,41.386414
3555,2023-05-29 02:00:00,20.0,26.1,26.0,49.0,20.0,2,29,5,0,ES1679A,2.187417,41.386414
3556,2023-05-29 03:00:00,22.0,26.1,30.0,36.0,27.0,3,29,5,0,ES1679A,2.187417,41.386414
3557,2023-05-29 04:00:00,34.0,26.1,45.0,25.0,37.0,4,29,5,0,ES1679A,2.187417,41.386414
3558,2023-05-29 05:00:00,44.0,26.1,63.0,20.0,42.0,5,29,5,0,ES1679A,2.187417,41.386414
3559,2023-05-29 06:00:00,45.0,26.1,59.0,30.0,45.0,6,29,5,0,ES1679A,2.187417,41.386414
3560,2023-05-29 07:00:00,17.0,26.1,38.0,60.0,19.0,7,29,5,0,ES1679A,2.187417,41.386414
3561,2023-05-29 08:00:00,8.0,26.1,28.0,76.0,9.0,8,29,5,0,ES1679A,2.187417,41.386414
3562,2023-05-29 09:00:00,6.0,26.1,26.0,87.0,9.0,9,29,5,0,ES1679A,2.187417,41.386414
3563,2023-05-29 10:00:00,7.0,26.1,23.0,97.0,7.0,10,29,5,0,ES1679A,2.187417,41.386414
3564,2023-05-29 11:00:00,5.0,26.1,21.0,105.0,8.0,11,29,5,0,ES1679A,2.187417,41.386414
3565,2023-05-29 12:00:00,4.0,26.1,22.0,112.0,5.0,12,29,5,0,ES1679A,2.187417,41.386414
3566,2023-05-29 13:00:00,5.0,26.1,19.0,119.0,9.0,13,29,5,0,ES1679A,2.187417,41.386414
3567,2023-05-29 14:00:00,7.0,26.1,26.0,116.0,6.0,14,29,5,0,ES1679A,2.187417,41.386414
3568,2023-05-29 15:00:00,6.0,26.1,28.0,119.0,8.0,15,29,5,0,ES1679A,2.187417,41.386414
3569,2023-05-29 16:00:00,6.0,26.1,29.0,118.0,7.0,16,29,5,0,ES1679A,2.187417,41.386414
3570,2023-05-29 17:00:00,6.0,26.1,34.0,117.0,7.0,17,29,5,0,ES1679A,2.187417,41.386414
3571,2023-05-29 18:00:00,5.0,26.1,34.0,118.0,5.0,18,29,5,0,ES1679A,2.187417,41.386414
3572,2023-05-29 19:00:00,6.0,26.1,33.0,114.0,5.0,19,29,5,0,ES1679A,2.187417,41.386414
3573,2023-05-29 20:00:00,8.0,26.1,23.0,102.0,5.0,20,29,5,0,ES1679A,2.187417,41.386414
3574,2023-05-29 21:00:00,5.0,26.1,18.0,94.0,5.0,21,29,5,0,ES1679A,2.187417,41.386414
3575,2023-05-29 22:00:00,12.0,26.1,15.0,80.0,6.0,22,29,5,0,ES1679A,2.187417,41.386414
3576,2023-05-29 23:00:00,10.0,25.6,9.0,55.0,10.0,23,29,5,0,ES1679A,2.187417,41.386414
3577,2023-05-30 00:00:00,11.0,25.6,18.0,45.0,13.0,0,30,5,1,ES1679A,2.187417,41.386414
3578,2023-05-30 01:00:00,13.0,25.6,12.0,30.0,14.0,1,30,5,1,ES1679A,2.187417,41.386414
3579,2023-05-30 02:00:00,14.0,25.6,12.0,33.0,16.0,2,30,5,1,ES1679A,2.187417,41.386414
3580,2023-05-30 03:00:00,20.0,25.6,18.0,27.0,16.0,3,30,5,1,ES1679A,2.187417,41.386414
3581,2023-05-30 04:00:00,27.0,25.6,25.0,40.0,19.0,4,30,5,1,ES1679A,2.187417,41.386414
3582,2023-05-30 05:00:00,43.0,25.6,56.0,24.0,40.0,5,30,5,1,ES1679A,2.187417,41.386414
3583,2023-05-30 06:00:00,48.0,25.6,67.0,28.0,44.0,6,30,5,1,ES1679A,2.187417,41.386414
3584,2023-05-30 07:00:00,40.0,25.6,63.0,48.0,37.0,7,30,5,1,ES1679A,2.187417,41.386414
3585,2023-05-30 08:00:00,12.0,25.6,44.0,74.0,16.0,8,30,5,1,ES1679A,2.187417,41.386414
3586,2023-05-30 09:00:00,9.0,25.6,75.0,80.0,11.0,9,30,5,1,ES1679A,2.187417,41.386414
3587,2023-05-30 10:00:00,9.0,25.6,63.0,93.0,9.0,10,30,5,1,ES1679A,2.187417,41.386414
3588,2023-05-30 11:00:00,12.0,25.6,62.0,99.0,23.0,11,30,5,1,ES1679A,2.187417,41.386414
3589,2023-05-30 12:00:00,12.0,25.6,49.0,110.0,14.0,12,30,5,1,ES1679A,2.187417,41.386414
3590,2023-05-30 13:00:00,13.0,25.6,30.0,103.0,24.0,13,30,5,1,ES1679A,2.187417,41.386414
3591,2023-05-30 14:00:00,11.0,25.6,37.0,107.0,21.0,14,30,5,1,ES1679A,2.187417,41.386414
3592,2023-05-30 15:00:00,9.0,25.6,56.0,117.0,13.0,15,30,5,1,ES1679A,2.187417,41.386414
3593,2023-05-30 16:00:00,12.0,25.6,110.0,95.0,36.0,16,30,5,1,ES1679A,2.187417,41.386414
3594,2023-05-30 17:00:00,74.0,25.6,66.0,19.0,104.0,17,30,5,1,ES1679A,2.187417,41.386414
3595,2023-05-30 18:00:00,61.0,25.6,54.0,26.0,88.0,18,30,5,1,ES1679A,2.187417,41.386414
3596,2023-05-30 19:00:00,65.0,25.6,39.0,63.0,62.0,19,30,5,1,ES1679A,2.187417,41.386414
3597,2023-05-30 20:00:00,56.0,25.6,30.0,68.0,42.0,20,30,5,1,ES1679A,2.187417,41.386414
3598,2023-05-30 21:00:00,56.0,25.6,29.0,48.0,42.0,21,30,5,1,ES1679A,2.187417,41.386414
3599,2023-05-30 22:00:00,41.0,25.6,22.0,17.0,67.0,22,30,5,1,ES1679A,2.187417,41.386414
3600,2023-05-30 23:00:00,21.0,23.3,43.0,4.0,74.0,23,30,5,1,ES1679A,2.187417,41.386414
3601,2023-05-31 00:00:00,16.0,23.3,35.0,12.0,62.0,0,31,5,2,ES1679A,2.187417,41.386414
3602,2023-05-31 01:00:00,17.0,23.3,37.0,28.0,41.0,1,31,5,2,ES1679A,2.187417,41.386414
3603,2023-05-31 02:00:00,16.0,23.3,55.0,23.0,40.0,2,31,5,2,ES1679A,2.187417,41.386414
3604,2023-05-31 03:00:00,16.0,23.3,40.0,39.0,26.0,3,31,5,2,ES1679A,2.187417,41.386414
3605,2023-05-31 04:00:00,29.0,23.3,55.0,29.0,32.0,4,31,5,2,ES1679A,2.187417,41.386414
3606,2023-05-31 05:00:00,39.0,23.3,68.0,23.0,40.0,5,31,5,2,ES1679A,2.187417,41.386414
3607,2023-05-31 06:00:00,41.0,23.3,64.0,30.0,44.0,6,31,5,2,ES1679A,2.187417,41.386414
3608,2023-05-31 07:00:00,40.0,23.3,59.0,52.0,38.0,7,31,5,2,ES1679A,2.187417,41.386414
3609,2023-05-31 08:00:00,25.40739529768451,23.3,60.0,90.0,24.0,8,31,5,2,ES1679A,2.187417,41.386414
3610,2023-05-31 09:00:00,25.40739529768451,23.3,51.0,104.0,16.0,9,31,5,2,ES1679A,2.187417,41.386414
3611,2023-05-31 10:00:00,18.0,23.3,36.0,92.0,23.0,10,31,5,2,ES1679A,2.187417,41.386414
3612,2023-05-31 11:00:00,11.0,23.3,33.0,104.0,26.381282596660938,11,31,5,2,ES1679A,2.187417,41.386414
3613,2023-05-31 12:00:00,17.0,23.3,41.0,51.20715979411254,26.381282596660938,12,31,5,2,ES1679A,2.187417,41.386414
3614,2023-05-31 13:00:00,22.0,23.3,34.0,51.20715979411254,26.381282596660938,13,31,5,2,ES1679A,2.187417,41.386414
3615,2023-05-31 14:00:00,27.0,23.3,42.0,95.0,31.0,14,31,5,2,ES1679A,2.187417,41.386414
3616,2023-05-31 15:00:00,24.0,23.3,68.0,116.0,15.0,15,31,5,2,ES1679A,2.187417,41.386414
3617,2023-05-31 16:00:00,14.0,23.3,43.0,111.0,12.0,16,31,5,2,ES1679A,2.187417,41.386414
3618,2023-05-31 17:00:00,12.0,23.3,39.0,109.0,9.0,17,31,5,2,ES1679A,2.187417,41.386414
3619,2023-05-31 18:00:00,13.0,23.3,52.0,102.0,11.0,18,31,5,2,ES1679A,2.187417,41.386414
3620,2023-05-31 19:00:00,9.0,23.3,32.0,104.0,9.0,19,31,5,2,ES1679A,2.187417,41.386414
3621,2023-05-31 20:00:00,12.0,23.3,38.0,103.0,7.0,20,31,5,2,ES1679A,2.187417,41.386414
3622,2023-05-31 21:00:00,14.0,23.3,48.0,94.0,12.0,21,31,5,2,ES1679A,2.187417,41.386414
3623,2023-05-31 22:00:00,9.0,23.3,33.0,98.0,8.0,22,31,5,2,ES1679A,2.187417,41.386414
